id,title,content,date_str,year_abs,month,day,jd,am_day,source_type,source_database,source_url,language,category,subcategory,location,coordinates,people,places,keywords,confidence_score,data_hash,created_at,updated_at
274,Research on medieval - Paper 20,This paper explores medieval from a historical perspective with modern analytical methods.,1956-04-06,1956,1,1,2435569.5,697405.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""medieval""]",0.9,c9ac1d536cdd28076a5db54c96e318a1,2025-11-04 00:25:20,2025-11-04 00:25:20
453,Research on history - Paper 19,This paper explores history from a historical perspective with modern analytical methods.,1956-08-11,1956,1,1,2435696.5,697532.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""history""]",0.9,5bc25d3046f65140f63d3035e51219fd,2025-11-04 00:42:42,2025-11-04 00:42:42
210,14 sierpnia,": Bertolt Brecht , niemiecki prozaik, dramaturg (ur. 1898 ) Konstantin von Neurath , niemiecki polityk, dyplomata, minister spraw zagranicznych III Rzeszy , protektor Czech i Moraw (ur. 1873 )",1956.0-08-14,1956,8,14,2435700.5,697536.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/14_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,5aba59e7c38d7fa9ba83ef2ef1ffa459,2025-11-04 00:25:20,2025-11-04 00:25:20
198,26 października,": Mike Godwin , amerykański adwokat, pisarz Agnieszka Kotulanka , polska aktorka (zm. 2018 ) Rita Wilson , amerykańska aktorka, producentka filmowa",1956.0-10-26,1956,10,26,2435773.5,697609.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/26_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,ce2ff8017c9ccd82ca2c7f537956bca9,2025-11-04 00:25:20,2025-11-04 00:25:20
399,Research on ancient - Paper 5,This paper explores ancient from a historical perspective with modern analytical methods.,1957-02-05,1957,1,1,2435874.5,697710.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.4,en,scientific_paper,journal_article,,,"[""Author 5"", ""Co-Author 5""]",[],"[""ancient""]",0.9,051726e71026f0ec3bb040b8b8b43e2d,2025-11-04 00:30:56,2025-11-04 00:30:56
405,Research on ancient - Paper 11,This paper explores ancient from a historical perspective with modern analytical methods.,1957-03-24,1957,1,1,2435921.5,697757.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.10,en,scientific_paper,journal_article,,,"[""Author 11"", ""Co-Author 11""]",[],"[""ancient""]",0.9,834510b1506c93285f2adbaf30b58ad4,2025-11-04 00:30:56,2025-11-04 00:30:56
508,Research on ancient - Paper 14,This paper explores ancient from a historical perspective with modern analytical methods.,1958-05-05,1958,1,1,2436328.5,698164.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.13,en,scientific_paper,journal_article,,,"[""Author 14"", ""Co-Author 14""]",[],"[""ancient""]",0.9,add8cfe89568f531d090f3082c583d10,2025-11-04 00:42:42,2025-11-04 00:42:42
466,Research on archaeology - Paper 12,This paper explores archaeology from a historical perspective with modern analytical methods.,1958-06-17,1958,1,1,2436371.5,698207.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""archaeology""]",0.9,6f3ed770882ed68338a28cb5f8c4beaa,2025-11-04 00:42:42,2025-11-04 00:42:42
241,Research on archaeology - Paper 7,This paper explores archaeology from a historical perspective with modern analytical methods.,1958-10-07,1958,1,1,2436483.5,698319.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""archaeology""]",0.9,c9c143ec932692921c54b183816bec2e,2025-11-04 00:25:20,2025-11-04 00:25:20
343,Research on history - Paper 9,This paper explores history from a historical perspective with modern analytical methods.,1958-10-19,1958,1,1,2436495.5,698331.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""history""]",0.9,6030b18ec7ecf9f598ab358dae54fdc5,2025-11-04 00:30:56,2025-11-04 00:30:56
415,Research on chronology - Paper 1,This paper explores chronology from a historical perspective with modern analytical methods.,1958-12-08,1958,1,1,2436545.5,698381.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""chronology""]",0.9,7a9f7508cf0b2c19a3d319de1ef8c258,2025-11-04 00:30:56,2025-11-04 00:30:56
499,Research on ancient - Paper 5,This paper explores ancient from a historical perspective with modern analytical methods.,1959-01-02,1959,1,1,2436570.5,698406.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.4,en,scientific_paper,journal_article,,,"[""Author 5"", ""Co-Author 5""]",[],"[""ancient""]",0.9,097c5b99303164779cbeeccc6e3e9ac0,2025-11-04 00:42:42,2025-11-04 00:42:42
286,Research on ancient - Paper 12,This paper explores ancient from a historical perspective with modern analytical methods.,1959-01-04,1959,1,1,2436572.5,698408.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""ancient""]",0.9,bd320381a34a58b87d4f1033a8cde4fc,2025-11-04 00:25:20,2025-11-04 00:25:20
414,Research on ancient - Paper 20,This paper explores ancient from a historical perspective with modern analytical methods.,1959-01-08,1959,1,1,2436576.5,698412.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""ancient""]",0.9,683b796a39ff694a4ad8593b8030ce97,2025-11-04 00:30:56,2025-11-04 00:30:56
477,Research on medieval - Paper 3,This paper explores medieval from a historical perspective with modern analytical methods.,1959-01-14,1959,1,1,2436582.5,698418.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""medieval""]",0.9,b74d54a4e4dc2fca505c20eeba880ac1,2025-11-04 00:42:42,2025-11-04 00:42:42
513,Research on ancient - Paper 19,This paper explores ancient from a historical perspective with modern analytical methods.,1959-06-06,1959,1,1,2436725.5,698561.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""ancient""]",0.9,780f149f68b71a4189d025f00fbab153,2025-11-04 00:42:42,2025-11-04 00:42:42
238,Research on archaeology - Paper 4,This paper explores archaeology from a historical perspective with modern analytical methods.,1959-08-06,1959,1,1,2436786.5,698622.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""archaeology""]",0.9,003c0aa3d7217aa890e04cf0ca16d375,2025-11-04 00:25:20,2025-11-04 00:25:20
237,Research on archaeology - Paper 3,This paper explores archaeology from a historical perspective with modern analytical methods.,1959-08-11,1959,1,1,2436791.5,698627.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""archaeology""]",0.9,aa0fa994e09db29901fea0cdeb22da82,2025-11-04 00:25:20,2025-11-04 00:25:20
46,17 sierpnia,": Jonathan Franzen , amerykański pisarz, eseista Jacek Kazimierski , polski piłkarz, bramkarz, trener David Koresh , amerykański przywódca apokaliptycznej sekty „ Gałąź Dawidowa ” (zm. 1993 ) Kate McNeil , amerykańska aktorka Eric Schlosser , amerykański dziennikarz pochodzenia żydowskiego Ryszard Tomczyk , polski polityk, poseł na Sejm RP",1959.0-08-17,1959,8,17,2436798.5,698634.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/17_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,5208666293b3c333d25d3a9a703f4fed,2025-11-04 00:25:20,2025-11-04 00:25:20
133,10 października,": Marcelo Ebrard , meksykański polityk Éric Halphen , francuski prawnik, sędzia śledczy, pisarz Barbara Hund , niemiecko-szwajcarska szachistka Gary Kemp , brytyjski aktor, muzyk, wokalista, autor tekstów, członek zespołu Spandau Ballet Michael Klein , rumuński piłkarz pochodzenia niemieckiego (zm. 1993 ) Dominik Księski , polski nauczyciel, działacz społeczny, wydawca Maya Lin , amerykańska architekt, artystka pochodzenia chińskiego Randy Mamola , amerykański motocyklista wyścigowy Wachid Masudow , kazachski piłkarz, trener pochodzenia czeczeńskiego Derek Sikua , salomoński polityk, premier Wysp Salomona Bradley Whitford , amerykański aktor",1959.0-10-10,1959,10,10,2436852.5,698688.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/10_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,d406cb7b3c825fac6393ca6c8baee8cf,2025-11-04 00:25:20,2025-11-04 00:25:20
338,Research on history - Paper 4,This paper explores history from a historical perspective with modern analytical methods.,1960-01-09,1960,1,1,2436942.5,698778.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.3,en,scientific_paper,journal_article,,,"[""Author 4"", ""Co-Author 4""]",[],"[""history""]",0.9,aa12df76cb0d4c48ac624ab808aa7a57,2025-11-04 00:30:56,2025-11-04 00:30:56
145,14 czerwca,"Ana Pauker , rumuńska polityk komunistyczna pochodzenia żydowskiego (ur. 1893 )",1960.0-06-14,1960,6,14,2437100.5,698936.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/14_czerwca#Zmarli,pl,zgony,,,,[],[],[],0.8,e54d7f288e2eb374c8567d0cd4738968,2025-11-04 00:25:20,2025-11-04 00:25:20
475,Research on medieval - Paper 1,This paper explores medieval from a historical perspective with modern analytical methods.,1960-06-22,1960,1,1,2437107.5,698943.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""medieval""]",0.9,9752c835d0089a653a7dd4b28c4715fa,2025-11-04 00:42:42,2025-11-04 00:42:42
226,Research on history - Paper 12,This paper explores history from a historical perspective with modern analytical methods.,1960-09-23,1960,1,1,2437200.5,699036.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.11,en,scientific_paper,journal_article,,,"[""Author 12"", ""Co-Author 12""]",[],"[""history""]",0.9,f11cb872c283e1f7780b2aabd8b4dc38,2025-11-04 00:25:20,2025-11-04 00:25:20
36,9 października,": Ottavio Dantone , włoski dyrygent, klawesynista Kenny Garrett , amerykański saksofonista jazzowy José Mazuelos Pérez , hiszpański duchowny katolicki, biskup Wysp Kanaryjskich Piero Poli , włoski wioślarz",1960.0-10-09,1960,10,9,2437217.5,699053.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/9_października#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,f245d9aac70306e070bd818c3d694091,2025-11-04 00:25:20,2025-11-04 00:25:20
261,Research on medieval - Paper 7,This paper explores medieval from a historical perspective with modern analytical methods.,1961-02-20,1961,1,1,2437350.5,699186.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""medieval""]",0.9,b274553a0fe041305133ddf064fe8615,2025-11-04 00:25:20,2025-11-04 00:25:20
534,Research on chronology - Paper 20,This paper explores chronology from a historical perspective with modern analytical methods.,1961-03-06,1961,1,1,2437364.5,699200.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""chronology""]",0.9,0c4a0d14c6e1d6d62d5b9c9cfaa7e2cf,2025-11-04 00:42:42,2025-11-04 00:42:42
464,Research on archaeology - Paper 10,This paper explores archaeology from a historical perspective with modern analytical methods.,1961-06-26,1961,1,1,2437476.5,699312.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.9,en,scientific_paper,journal_article,,,"[""Author 10"", ""Co-Author 10""]",[],"[""archaeology""]",0.9,374f2a805b44e2c70440af01077ba21a,2025-11-04 00:42:42,2025-11-04 00:42:42
155,26 czerwca,": Piotr Adamowicz , polski dziennikarz, publicysta, polityk, poseł na Sejm RP Mieczysław Baszko , polski polityk, samorządowiec, poseł na Sejm RP, marszałek województwa podlaskiego Frank Beck , niemiecki florecista Greg LeMond , amerykański kolarz szosowy Terri Nunn , amerykańska aktorka, wokalistka, członkini zespołu Berlin Maria Pomianowska , polska wokalistka, kompozytorka, muzyk, pedagog",1961.0-06-26,1961,6,26,2437477.5,699313.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/26_czerwca#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,99d1a0971272738de4346b09f0b9f1c3,2025-11-04 00:25:20,2025-11-04 00:25:20
81,25 sierpnia,": Oleg Bożjew , rosyjski łyżwiarz szybki Francisco Conesa Ferrer , hiszpański duchowny katolicki, biskup Minorki Billy Ray Cyrus , amerykański piosenkarz country, aktor Urs Fehlmann , szwajcarski bobsleista Carlos Muñoz Cobo , hiszpański piłkarz, trener Mirosław Olędzki , polski pisarz, teoretyk literatury Tuija Vuoksiala , fińska biathlonistka Ally Walker , amerykańska aktorka Joanne Whalley , brytyjska aktorka",1961.0-08-25,1961,8,25,2437537.5,699373.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/25_sierpnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,64c85227a73834958784fa6515f7c66b,2025-11-04 00:25:20,2025-11-04 00:25:20
473,Research on archaeology - Paper 19,This paper explores archaeology from a historical perspective with modern analytical methods.,1962-01-21,1962,1,1,2437685.5,699521.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.18,en,scientific_paper,journal_article,,,"[""Author 19"", ""Co-Author 19""]",[],"[""archaeology""]",0.9,eaf7d5dd107d308a4869467c6eede299,2025-11-04 00:42:42,2025-11-04 00:42:42
277,Research on ancient - Paper 3,This paper explores ancient from a historical perspective with modern analytical methods.,1962-05-11,1962,1,1,2437795.5,699631.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.3.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""ancient""]",0.9,0d51987d8ae884c0e5771c6a8f2a5a4f,2025-11-04 00:25:20,2025-11-04 00:25:20
351,Research on history - Paper 17,This paper explores history from a historical perspective with modern analytical methods.,1962-07-28,1962,1,1,2437873.5,699709.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""history""]",0.9,451261900af555e8b1e7543b52a65b4d,2025-11-04 00:30:56,2025-11-04 00:30:56
68,9 sierpnia,": Hermann Hesse , niemiecki prozaik, poeta, eseista, laureat Nagrody Nobla (ur. 1877 ) Hendrik de Iongh , holenderski wojskowy, szpadzista (ur. 1877 ) Poul Nielsen , duński piłkarz (ur. 1891 ) Bjørn Rasmussen , duński piłkarz (ur. 1885 ) Lowell Stockman , amerykański polityk (ur. 1901 )",1962.0-08-09,1962,8,9,2437886.5,699722.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/9_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,d2f14906f50f06402405043d7ef02176,2025-11-04 00:25:20,2025-11-04 00:25:20
20,21 sierpnia,"Antoni Langer , polski polityk, poseł na Sejm RP (ur. 1888 )",1962.0-08-21,1962,8,21,2437898.5,699734.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/21_sierpnia#Zmarli,pl,zgony,,,,[],[],[],0.8,80a47e5aa89783750dbc279fc5401f3c,2025-11-04 00:25:20,2025-11-04 00:25:20
474,Research on archaeology - Paper 20,This paper explores archaeology from a historical perspective with modern analytical methods.,1962-10-01,1962,1,1,2437938.5,699774.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""archaeology""]",0.9,fe399bae787759eccc83e07a9071b6a2,2025-11-04 00:42:42,2025-11-04 00:42:42
176,10 grudnia,": Cássia Eller , brazylijska piosenkarka (zm. 2001 ) Micho Mosuliszwili , gruziński prozaik, dramaturg, tłumacz, scenarzysta John de Wolf , holenderski piłkarz",1962.0-12-10,1962,12,10,2438009.5,699845.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/10_grudnia#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,6a3c214aef0ac627e1c76e4221869605,2025-11-04 00:25:20,2025-11-04 00:25:20
303,Research on chronology - Paper 9,This paper explores chronology from a historical perspective with modern analytical methods.,1963-03-26,1963,1,1,2438114.5,699950.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.8,en,scientific_paper,journal_article,,,"[""Author 9"", ""Co-Author 9""]",[],"[""chronology""]",0.9,7da71b1dbcc34dd50640079af6904776,2025-11-04 00:25:20,2025-11-04 00:25:20
440,Research on history - Paper 6,This paper explores history from a historical perspective with modern analytical methods.,1963-04-13,1963,1,1,2438132.5,699968.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""history""]",0.9,59b241b034f2cdf816b085628ce2bbc1,2025-11-04 00:42:42,2025-11-04 00:42:42
391,Research on medieval - Paper 17,This paper explores medieval from a historical perspective with modern analytical methods.,1963-04-24,1963,1,1,2438143.5,699979.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.2.16,en,scientific_paper,journal_article,,,"[""Author 17"", ""Co-Author 17""]",[],"[""medieval""]",0.9,e30364a08d0ba992bbed8a676bfa5041,2025-11-04 00:30:56,2025-11-04 00:30:56
441,Research on history - Paper 7,This paper explores history from a historical perspective with modern analytical methods.,1963-10-14,1963,1,1,2438316.5,700152.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.6,en,scientific_paper,journal_article,,,"[""Author 7"", ""Co-Author 7""]",[],"[""history""]",0.9,6a06e5d16610ee37761663cc0a6988e5,2025-11-04 00:42:42,2025-11-04 00:42:42
372,Research on archaeology - Paper 18,This paper explores archaeology from a historical perspective with modern analytical methods.,1964-01-10,1964,1,1,2438404.5,700240.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.17,en,scientific_paper,journal_article,,,"[""Author 18"", ""Co-Author 18""]",[],"[""archaeology""]",0.9,83487113fe18114245845673153ea0ac,2025-11-04 00:30:56,2025-11-04 00:30:56
355,Research on archaeology - Paper 1,This paper explores archaeology from a historical perspective with modern analytical methods.,1964-04-23,1964,1,1,2438508.5,700344.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.1.0,en,scientific_paper,journal_article,,,"[""Author 1"", ""Co-Author 1""]",[],"[""archaeology""]",0.9,42d781693dcd769025dfe28ff8960b3a,2025-11-04 00:30:56,2025-11-04 00:30:56
337,Research on history - Paper 3,This paper explores history from a historical perspective with modern analytical methods.,1964-06-21,1964,1,1,2438567.5,700403.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.0.2,en,scientific_paper,journal_article,,,"[""Author 3"", ""Co-Author 3""]",[],"[""history""]",0.9,76b4dae572de17d20fab437b9fbcdf74,2025-11-04 00:30:56,2025-11-04 00:30:56
4,20 listopada,": Lorena D’Alessandro , włoska Służebnica Boża (zm. 1981 ) Andrij Kałasznikow , ukraiński zapaśnik Jolanta Pieńkowska , polska dziennikarka i prezenterka telewizyjna",1964.0-11-20,1964,11,20,2438720.5,700556.5,wikipedia,wikipedia_pl,https://pl.wikipedia.org/wiki/20_listopada#Urodzili_się,pl,urodzenia,,,,[],[],[],0.8,43a0c7977e5cb42d342139f1741b7273,2025-11-04 00:25:20,2025-11-04 00:25:20
434,Research on chronology - Paper 20,This paper explores chronology from a historical perspective with modern analytical methods.,1964-12-15,1964,1,1,2438744.5,700580.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.19,en,scientific_paper,journal_article,,,"[""Author 20"", ""Co-Author 20""]",[],"[""chronology""]",0.9,6afe474c9f0da69fdd0614ea60457666,2025-11-04 00:30:56,2025-11-04 00:30:56
300,Research on chronology - Paper 6,This paper explores chronology from a historical perspective with modern analytical methods.,1965-06-03,1965,1,1,2438914.5,700750.5,scientific,mock_arxiv,https://arxiv.org/abs/mock.4.5,en,scientific_paper,journal_article,,,"[""Author 6"", ""Co-Author 6""]",[],"[""chronology""]",0.9,e1a3a2744f51b82df01232956cdfa746,2025-11-04 00:25:20,2025-11-04 00:25:20
